code	producer_product_id	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_id	product_name_it	product_name_nl	product_name_pl	product_name_pt	product_name_so	product_name_sv	generic_name_en	generic_name_es	generic_name_fr	generic_name_nl	generic_name_pl	generic_name_pt	generic_name_sv	quantity	serving_size	packaging	packaging_tags	packaging_text_en	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	producer_nl	emb_codes	emb_codes_tags	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_id	ingredients_text_it	ingredients_text_nl	ingredients_text_pl	ingredients_text_so	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-e_value	vitamin-e_unit	vitamin-c_value	vitamin-c_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	iron_value	iron_unit	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_nl	preparation_es	preparation_fr	preparation_nl	customer_service_es	customer_service_fr	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
8410909241282		es			Alimento completo para hamsters																					granzoo	granzoo		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas	en:non-food-products,en:open-pet-food-facts,en:pet-food			España	en:spain			0																										100g	100g			0	kcal	14.699999809265	g	0	g	0	g	0	g			15.10000038147	g	3.7999999523163	g	1.51999998092652	g			0	kcal																																													unknown		1		-5	-15	1	0								App - yuka, Apps
8480000380401		es			Corazones tiernos y jugosos																					Compy	compy		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas	en:non-food-products,en:open-pet-food-facts,en:pet-food			España	en:spain			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								App - elcoco, Apps, App - yuka, App - El CoCo
7331746170645		sv																			2kg								en:Non food products, en:Open Pet Food Facts, en:Pet food, en:Cat food	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food			Sverige	en:sweden			0												"ANALYTISKA BESTANDSDELAR: Råprotein 30, O %, raolja och råfett 8,0 %, raaska 9,0 %, växttråd 4%. GARANTITID SAMT PARTINUMMER: Se märkning på framsidan. FÖRVARING: Var noga med att förpackningen är väl försluten efter användning. Oppnad förpackning törvaras svalt och torrt. MILJÖ: Sorteras som pappersförpackning. KONSUMENTKONTAKT/ MÄRKNINGSANSVARIG: Bergendahl Food AB, Box 14, 281 21 Hässleholm, tel 0771-23 24 25, dialog@bergendahls.se TILLVERKARE: FR-62 894 050"														100g	100g																																																																					unknown		1		-5	-15	1	0								App - off, Apps, App - Open Food Facts
4004218126435		en		Tetra bits																	300mle		02/10/2019	en:02-10-2019		Tetra	tetra		Non food products, Open Pet Food Facts, Pet food, Fish food	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:fish-food			India	en:india			0																										100g	100g																																																																		not-applicable			unknown				-5	-15	1	0								App - Open Food Facts, Apps
0087932600010		en		Pet, Ultra Pasteurized Half & Half																		2 Tbsp (30 ml)				Dean Foods Company	dean-foods-company	Dean Foods Company	Dairies, Creams	en:dairies,en:creams			United States	en:united-states			0												Milk, cream, contains less than 1% of each of the following: sodium citrate and disodium phosphate.									Milk	en:milk				100g	100g			133	kcal	10	g	6.67	g	3.33	g	3.33	g	0	g	3.33	g	250	mg	100	mg			133	kcal					0	g	50	mg			333	IU					0	mg							133	mg	0	mg											en:milk-and-yogurt	en:milk-and-dairy-products,en:milk-and-yogurt	1	en:1-unprocessed-or-minimally-processed-foods	c	6	c	50	1	19430	-5	-15	1	0		2018-06-06T00:00:00Z	Cream	LI	496314	2018-06-06T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0087932600515		en		Pet, 2% reduced fat milk																		1 cup (240 ml)				Dean Foods Company	dean-foods-company	PET	Dairies, Milks, Semi-skimmed milks	en:dairies,en:milks,en:semi-skimmed-milks			United States	en:united-states			0												Reduced fat milk, vitamin a palmitate, vitamin d3.									Milk	en:milk				100g	100g			54	kcal	2.08	g	1.25	g	5	g	5	g	0	g	3.33	g	135	mg	54	mg			54	kcal					0	g	8	mg			208	IU	42	IU			1	mg							125	mg	0	mg											en:milk-and-yogurt	en:milk-and-dairy-products,en:milk-and-yogurt	1	en:1-unprocessed-or-minimally-processed-foods	b	0	d	34	1	19041	-5	-15	1	0		2018-05-30T00:00:00Z	Milk	LI	495968	2018-05-30T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0087932003309		en		Pet, 2% reduced fat milk																		1 cup (240 ml)				Dean Foods Company	dean-foods-company	PET	Dairies, Milks, Semi-skimmed milks	en:dairies,en:milks,en:semi-skimmed-milks			United States	en:united-states			0												Reduced fat milk, vitamin a palmitate, vitamin d3.									Milk	en:milk				100g	100g			54	kcal	2.08	g	1.25	g	5	g	5	g	0	g	3.33	g	135	mg	54	mg			54	kcal					0	g	8	mg			208	IU	42	IU			1	mg					167	mg	125	mg	0	mg											en:milk-and-yogurt	en:milk-and-dairy-products,en:milk-and-yogurt	1	en:1-unprocessed-or-minimally-processed-foods	b	0	d	34	1	19041	-5	-15	1	0		2018-07-07T00:00:00Z	Milk	LI	495960	2018-07-07T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0087932003361		en		Pet, reduced fat cultured buttermilk																		1 cup (240 ml)				Dean Foods Company	dean-foods-company	PET	Dairies, Milks	en:dairies,en:milks			United States	en:united-states			0												Cultured reduced fat milk, sat, vitamin a palmitate, vitamin d3.														100g	100g			50	kcal	1.46	g	1.04	g	5	g	5	g	0	g	3.33	g	292.5	mg	117	mg			50	kcal					0	g	6	mg			208	IU	42	IU			0.5	mg							125	mg	0	mg											en:milk-and-yogurt	en:milk-and-dairy-products,en:milk-and-yogurt	1	en:1-unprocessed-or-minimally-processed-foods	b	0	d	34	1	19041	-5	-15	1	0		2018-05-30T00:00:00Z	Milk	LI	495963	2018-05-30T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0087932000278		en		Pet, Orange Juice																		8 OZA (240 ml)				Dean Foods Company	dean-foods-company	Dean Foods Company	Plant-based foods and beverages, Beverages, Plant-based beverages	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages			United States	en:united-states			0												Water, orange juice concentrate.														100g	100g			46	kcal	0	g	0	g	11.25	g	8.75	g	0	g	0.83	g	15	mg	6	mg			46	kcal					0	g	0	mg			0	IU					30	mg					196	mg	8	mg	0	mg											en:unsweetened-beverages	en:beverages,en:unsweetened-beverages	1	en:1-unprocessed-or-minimally-processed-foods	e	13	unknown		1		-5	-15	1	0		2018-06-04T00:00:00Z	Fruit & Vegetable Juice, Nectars & Fruit Drinks	LI	495004	2018-06-04T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0087932003477		en		Cream Bars																		1 BAR (50 g)				Pet	pet	PET	Desserts, Frozen foods, Frozen desserts	en:desserts,en:frozen-foods,en:frozen-desserts			United States	en:united-states			0												Raspberry sherbet: water, sugar, corn syrup, nonfat milk, cream, contains less than 2% of raspberry juice concentrate, raspberry puree, citric acid, natural flavors, whey, guar gum, mono & diglycerides, locust bean gum, calcium sulfate, polysorbate 80, red 40, blue 1. lowfat ice cream: milkfat and nonfat milk, sugar, corn syrup, high fructose corn syrup, whey, contains less than 2% of: maltodextrin, artificial flavor, guar gum, mono and diglycerides, xanthan gum, polysorbate 80, carrageenan, vitamin a palmitate.									Milk	en:milk				100g	100g			140	kcal	2	g	1	g	30	g	20	g	0	g	2	g	100	mg	40	mg			140	kcal					0	g	10	mg			0	IU					0	mg							80	mg	0	mg													4	en:4-ultra-processed-food-and-drink-products	c	4	unknown		1		-5	-15	1	0		2018-01-20T00:00:00Z	Ice Cream & Frozen Yogurt	LI	478430	2018-01-20T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0087932003484		en		Premium Ice Cream																		0.5 cup (67 g)				Pet	pet	PET	Desserts, Frozen foods, Frozen desserts	en:desserts,en:frozen-foods,en:frozen-desserts			United States	en:united-states			0												Milkfat and nonfat milk, sugar, frosting ribbon [sugar, water, corn syrup, corn starch-modified, natural flavor, titanium dioxide (color), salt], corn syrup, chocolate cake pieces [unbleached unenriched wheat flour, sugar, palm oil, cocoa (processed with alkali), water, natural flavor, salt, sodium bicarbonate], contains less than 2% of whey, cocoa (processed with alkali), molasses, natural flavor, guar gum, mono and diglycerides, xanthan gum, polysorbate 80, cellulose gum, corn starch-modified, carrageenan, salt.									Milk	en:milk				100g	100g			224	kcal	8.96	g	5.22	g	34.33	g	25.37	g	0	g	2.99	g	280	mg	112	mg			224	kcal					0	g	30	mg			299	IU					0	mg							90	mg	0	mg													4	en:4-ultra-processed-food-and-drink-products	d	13	unknown		1		-5	-15	1	0	-10	2017-07-14T00:00:00Z	Ice Cream & Frozen Yogurt	LI	478431	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0087932003576		en		Birthday Cake Ice Cream Sandwiches																		1 SANDWICH (56 g)				Pet	pet	PET	Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream sandwiches	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-sandwiches			United States	en:united-states			0												Milkfat and nonfat milk, high fructose corn syrup, blue frosting variegate [sugar, water, high fructose corn syrup, corn starch - modified, titanium dioxide (color), natural and artificial flavors, salt, potassium sorbate (preservative), blue 1], corn syrup, sprinkles [sugar, cornstarch, partially hydrogenated vegetable oil (cottonseed, soybean), soy lecithin, dextrin, confectioner's glaze, red 40 lake, yellow 6 lake, natural and artificial flavor, carnauba wax, yellow 5 lake, blue 1 lake, red 3, red 40], sugar, buttermilk, whey, contains less than 2% of natural and artificial flavor, guar gum, mono and diglycerides, xanthan gum, polysorbate 80, cellulose gum, carrageenan, wafers: bleached wheat flour, sugar, palm oil, contains 2% or less of corn starch - modified, salt, high fructose corn syrup, baking soda, natural flavor, soy lecithin.									Milk, Soybeans	en:milk,en:soybeans				100g	100g			286	kcal	10.71	g	6.25	g	46.43	g	25	g	1.8	g	3.57	g	512.5	mg	205	mg			286	kcal					0	g	27	mg			179	IU					0	mg							71	mg	0	mg											en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	15	c	50	1	39509	-5	-15	1	0	-10	2018-06-14T00:00:00Z	Ice Cream & Frozen Yogurt	LI	456521	2018-06-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
0087932003606		en		Ice Cream																		1 UNIT (56 g)				Homemade,  Pet	homemade,pet	PET	Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams			United States	en:united-states			0												Milkfat and nonfat milk, sugar, corn syrup, buttermilk, whey, contains less than 2% of butter, guar gum, mono and diglycerides, cellulose gum, natural and artificial flavors, dextrose, honey, carrageenan, salt, sodium bicarbonate, annatto (color).									Milk	en:milk				100g	100g			214	kcal	10.71	g	6.25	g	25	g	21.43	g	0	g	3.57	g	177.5	mg	71	mg			214	kcal					0	g	45	mg			357	IU					0	mg							107	mg	0	mg											en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	12	b	60	1	39509	-5	-15	1	0		2018-01-20T00:00:00Z	Ice Cream & Frozen Yogurt	LI	456522	2018-01-20T00:00:00Z	2019-04-01T00:00:00Z	Database - USDA NDB, Databases, database-usda
0087932003590		en		Pet, Limited Edition Home Made Style Ice Cream, Mississippi Mud Pie																		0.5 cup (67 g)				Dean Foods Company	dean-foods-company	Dean Foods Company	Desserts, Frozen foods, Frozen desserts	en:desserts,en:frozen-foods,en:frozen-desserts			United States	en:united-states			0												Milkfat and nonfat milk, sugar, fudge ribbon [powdered sugar, peanut oil, cocoa (processed with alkali), dextrose, nonfat dry milk, cocoa, salt, soy lecithin], corn syrup, cookies [enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, vegetable oil (soybean, palm and palm kernel oil), dextrose, degerminated yellow corn flour, cocoa processed with alkali, invert sugar, contains 2% or less chocolate, leavening (baking soda, monocalcium phosphate), salt, cornstarch, natural flavor, soy lecithin whey], cocoa (processed with alkali), sweetcream buttermilk, contains less than 2% of whey, guar gum, mono and diglycerides, xanthan gum, polysorbate 80, cellulose gum, coffee, natural flavors, carrageenan, caramel color									Gluten, Milk, Soybeans	en:gluten,en:milk,en:soybeans				100g	100g			254	kcal	13.43	g	6.72	g	34.33	g	25.37	g	1.5	g	4.48	g	242.5	mg	97	mg			254	kcal					0	g	30	mg			299	IU					0	mg							119	mg	1.07	mg													4	en:4-ultra-processed-food-and-drink-products	d	14	unknown		1		-5	-15	1	0	-10	2017-07-14T00:00:00Z	Ice Cream & Frozen Yogurt	LI	450752	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB
8410650233918		es			Ultima																					affinity	affinity		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas	en:non-food-products,en:open-pet-food-facts,en:pet-food			España	en:spain			0																										100g	100g			1	kcal	17	g	0	g	0	g	0	g			0	g	0	g	0	g			1	kcal																																													unknown		1		-5	-15	1	0								App - yuka, Apps
8436566800099		es			Gosbits chicken																					gosbi	gosbi		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas	en:non-food-products,en:open-pet-food-facts,en:pet-food			España	en:spain			0																										100g	100g			12	kcal	13	g	12	g	7	g	5	g			65	g	1	g	0.4	g			12	kcal																																													unknown		1		-5	-15	1	0								App - yuka, Apps
3596710334353		fr				Junjuniorior* bouchées en sauce																100g				Auchan	auchan		Non alimentaire, Open Pet Food Facts, Nourriture pour animaux	en:non-food-products,en:open-pet-food-facts,en:pet-food			France	en:france	Auchan	auchan	0														"Bouchées en saUce à l'agneau : viandes et sous-produits animaux (dont agneau 4%), céréales,viandes et sous produits animaaux céréales substances minérales substances minérales, huiles et graisses, sucres. Bouchées en sauce au lapin: viandes et sous-produits animaux (dont lapin 4%), céréales, substances minérales, huiles et graisses, sucres. Bouchées en sauce à la dinde: viandes et sous-produits animaux (dont dinde 4%), céréales, substances minérales, huiles et graisses, sucres. Bouchées en sauce au saumon: viandes et sous-produits animaux, poissons et sous-produits de poissons (saumon 4%). molusques et custacés, céréales, substances minérales, huiles et graisses, sucres. constituants analytiques garantis à DLUO Proteine brute: 9% - Matieres grasses brutes: 5%-Cellulose brute:0,7% - Humidité:81% - Cendres brutes: 25%-Vitamine E: 16 mgkg-Dans les recettes à l'agneau, au lapin et à la dinde: vitamine D3: 200 UVkg mode d'emploi Servir tel quel à température ambiante. Age du chaton Nb de sachets/jour Nb de repas 10-12 mois 34 24 7-10 mois 6-8 semaines 3 5-6 2-4 mois 3-6 4-5 4-7 mois 4. 2-4 2-4"							Poisson	en:fish				100g	100g																																																																					unknown		1		-5	-15	1	0								App - yuka, Apps
8714265973116		en		Pâté poulet																	150g					Yarrah	yarrah		Non food products, Open Pet Food Facts, Pet food, Wet pet food	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:wet-pet-food	Organic, EU Organic, EU/non-EU Agriculture, NL-BIO-01	en:organic,en:eu-organic,en:eu-non-eu-agriculture,en:nl-bio-01	Réunion	en:reunion			0																										100g	100g					7.5	g							0.4	g	9.5	g																																																					unknown		1		-5	-15	1	15								App - off, Apps, App - Open Food Facts
3760080533450		fr				Pet food																									Sans additifs, Sans colorants	en:no-additives,en:no-colorings	France	en:france			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								App - yuka, Apps
3760080533528		fr				Pet food																											France	en:france			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								App - yuka, Apps
8480000520708		es			Paté junior con pollo y pavo																100 g					Delikuit	delikuit		Productos no alimenticios, Open Pet Food Facts, Comida para mascotas, Comida para gatos	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:cat-food	Sin conservantes	en:no-preservatives	España	en:spain			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								App - yuka, Apps, App - El CoCo
3256223670491		en																								U	u		Non food products, Open Pet Food Facts, Pet food, Dog food	en:non-food-products,en:open-pet-food-facts,en:pet-food,en:dog-food			France	en:france			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								App - yuka, Apps
7613033109966		en																			150 g								Non food products, Open Pet Food Facts, Pet food	en:non-food-products,en:open-pet-food-facts,en:pet-food			France	en:france			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								
20103262		fr	orlando pastete mit rind & leber			orlando pastete au boeuf et au foie															300 g					Orlando	orlando		Non alimentaire, Open Pet Food Facts, Nourriture pour animaux	en:non-food-products,en:open-pet-food-facts,en:pet-food			Suisse	en:switzerland			0											fleisch und tierische  Nebenerzeugnisse, Mineralstoffe			Viandes et sous produits animaux (4% boeuf, 4% foie), substances minérales.												100g	100g																																																																					unknown		1		-5	-15	1	0								Database - FoodRepo / openfood.ch, Databases
20104290		de	orlando mit rind																							Orlando	orlando		Non-Food-Produkte, en:Open Pet Food Facts, Tierfutter	en:non-food-products,en:open-pet-food-facts,en:pet-food			Schweiz	en:switzerland			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								Database - FoodRepo / openfood.ch, Databases
20104320		de	Orlando mit Geflügel Muskelfleisch + Vollkorn in Sauce																							Orlando	orlando		Non-Food-Produkte, en:Open Pet Food Facts, Tierfutter	en:non-food-products,en:open-pet-food-facts,en:pet-food			Schweiz	en:switzerland			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								Database - FoodRepo / openfood.ch, Databases
20100186		de	Orlando nuggets mit inulin					Orlando nuggets con inulina													3000 g					Orlando	orlando		Non-Food-Produkte, en:Open Pet Food Facts, Tierfutter	en:non-food-products,en:open-pet-food-facts,en:pet-food			Schweiz	en:switzerland			0																										100g	100g																																																																					unknown		1		-5	-15	1	0								Database - FoodRepo / openfood.ch, Databases, App - yuka, Apps
0079100513529		en																			482 g					Milk Bone	milk-bone		Non food products, Open Pet Food Facts, Pet food	en:non-food-products,en:open-pet-food-facts,en:pet-food			United States	en:united-states			0																										100g	100g																																																																		not-applicable			unknown		1		-5	-15	1	0								
3254560032125		fr																				serving							Non alimentaire, Open Pet Food Facts	en:non-food-products,en:open-pet-food-facts			France	en:france			0																										100g	serving																																																																					unknown		1		-5	-15	1	0								
0087932600096		en		Pet, Fat Free Milk																		240 ml (1 cup)				Dean Foods Company	dean-foods-company						United States	en:united-states			0												Fat free milk, vitamin a palmitate, vitamin d3.									Milk	en:milk				100g	100g			38	kcal	0	g	0	g	5.42	g	5	g	0	g	3.33	g	0.13716	g	0.054864	g			38	kcal					0	g	2	mg			208	IU	42	IU			1	mg							125	mg	0	mg														unknown			unknown		1		-5	-15	1	0								Database - USDA NDB, Databases
